"","year","enso_q","lat","lon","hours","enso_q_index.x","ONI","enso_q_index.y"
"5380",2022,"JJA",-17.99,-31.56,2.01,"2022-JJA",-0.81,"2022-JJA"
"5381",2022,"JJA",-17.99,-31.52,0.99,"2022-JJA",-0.81,"2022-JJA"
"5382",2022,"JJA",-17.99,-31.22,0.47,"2022-JJA",-0.81,"2022-JJA"
"5383",2022,"JJA",-17.99,-31.03,0.89,"2022-JJA",-0.81,"2022-JJA"
"5384",2022,"JJA",-17.99,-30.63,5.79,"2022-JJA",-0.81,"2022-JJA"
"5385",2022,"JJA",-17.98,-31.64,0.99,"2022-JJA",-0.81,"2022-JJA"
"5386",2022,"JJA",-17.98,-31.53,1.12,"2022-JJA",-0.81,"2022-JJA"
"5387",2022,"JJA",-17.98,-31.35,1,"2022-JJA",-0.81,"2022-JJA"
"5388",2022,"JJA",-17.98,-31.24,3.53,"2022-JJA",-0.81,"2022-JJA"
"5389",2022,"JJA",-17.98,-30.95,1.25,"2022-JJA",-0.81,"2022-JJA"
"5390",2022,"JJA",-17.98,-30.73,1.01,"2022-JJA",-0.81,"2022-JJA"
"5391",2022,"JJA",-17.97,-31.66,0.88,"2022-JJA",-0.81,"2022-JJA"
"5392",2022,"JJA",-17.97,-30.99,1.24,"2022-JJA",-0.81,"2022-JJA"
"5393",2022,"JJA",-17.96,-31.65,1.08,"2022-JJA",-0.81,"2022-JJA"
"5394",2022,"JJA",-17.96,-31.64,1.9,"2022-JJA",-0.81,"2022-JJA"
"5395",2022,"JJA",-17.96,-31.58,0.9,"2022-JJA",-0.81,"2022-JJA"
"5396",2022,"JJA",-17.96,-31.4,1.27,"2022-JJA",-0.81,"2022-JJA"
"5397",2022,"JJA",-17.96,-30.72,1.06,"2022-JJA",-0.81,"2022-JJA"
"5398",2022,"JJA",-17.96,-30.7,0.75,"2022-JJA",-0.81,"2022-JJA"
"5399",2022,"JJA",-17.95,-31.61,1.03,"2022-JJA",-0.81,"2022-JJA"
"5400",2022,"JJA",-17.95,-31.28,2.88,"2022-JJA",-0.81,"2022-JJA"
"5401",2022,"JJA",-17.95,-30.68,0.61,"2022-JJA",-0.81,"2022-JJA"
"5402",2022,"JJA",-17.94,-31.31,1,"2022-JJA",-0.81,"2022-JJA"
"5403",2022,"JJA",-17.94,-30.91,1.17,"2022-JJA",-0.81,"2022-JJA"
"5404",2022,"JJA",-17.94,-30.42,1.21,"2022-JJA",-0.81,"2022-JJA"
"5405",2022,"JJA",-17.94,-30.31,1,"2022-JJA",-0.81,"2022-JJA"
"5406",2022,"JJA",-17.94,-30.3,1.01,"2022-JJA",-0.81,"2022-JJA"
"5407",2022,"JJA",-17.94,-30.15,0.99,"2022-JJA",-0.81,"2022-JJA"
"5408",2022,"JJA",-17.93,-31.62,0.93,"2022-JJA",-0.81,"2022-JJA"
"5409",2022,"JJA",-17.93,-31.52,1,"2022-JJA",-0.81,"2022-JJA"
"5410",2022,"JJA",-17.93,-31.33,1.18,"2022-JJA",-0.81,"2022-JJA"
"5411",2022,"JJA",-17.93,-31.19,1.53,"2022-JJA",-0.81,"2022-JJA"
"5412",2022,"JJA",-17.93,-30.28,0.89,"2022-JJA",-0.81,"2022-JJA"
"5413",2022,"JJA",-17.92,-31.44,0.82,"2022-JJA",-0.81,"2022-JJA"
"5414",2022,"JJA",-17.92,-31.43,1.37,"2022-JJA",-0.81,"2022-JJA"
"5415",2022,"JJA",-17.92,-31.41,0.71,"2022-JJA",-0.81,"2022-JJA"
"5416",2022,"JJA",-17.92,-31.4,1.08,"2022-JJA",-0.81,"2022-JJA"
"5417",2022,"JJA",-17.92,-31.39,1.71,"2022-JJA",-0.81,"2022-JJA"
"5418",2022,"JJA",-17.92,-31.38,0.53,"2022-JJA",-0.81,"2022-JJA"
"5419",2022,"JJA",-17.92,-31.37,0.24,"2022-JJA",-0.81,"2022-JJA"
"5420",2022,"JJA",-17.92,-31.36,2,"2022-JJA",-0.81,"2022-JJA"
"5421",2022,"JJA",-17.92,-30.63,1.4,"2022-JJA",-0.81,"2022-JJA"
"5422",2022,"JJA",-17.92,-30.31,1.19,"2022-JJA",-0.81,"2022-JJA"
"5423",2022,"JJA",-17.91,-31.49,0.73,"2022-JJA",-0.81,"2022-JJA"
"5424",2022,"JJA",-17.91,-31.03,1.17,"2022-JJA",-0.81,"2022-JJA"
"5425",2022,"JJA",-17.91,-30.9,0.78,"2022-JJA",-0.81,"2022-JJA"
"5426",2022,"JJA",-17.91,-30.32,0.9,"2022-JJA",-0.81,"2022-JJA"
"5427",2022,"JJA",-17.91,-30.3,1.27,"2022-JJA",-0.81,"2022-JJA"
"5428",2022,"JJA",-17.91,-30.26,1.56,"2022-JJA",-0.81,"2022-JJA"
"5429",2022,"JJA",-17.91,-28.77,2.48,"2022-JJA",-0.81,"2022-JJA"
"5430",2022,"JJA",-17.9,-31.01,0.7,"2022-JJA",-0.81,"2022-JJA"
"5431",2022,"JJA",-17.9,-30.14,0.98,"2022-JJA",-0.81,"2022-JJA"
"5432",2022,"JJA",-17.89,-30.95,0.73,"2022-JJA",-0.81,"2022-JJA"
"5433",2022,"JJA",-17.89,-30.91,3.98,"2022-JJA",-0.81,"2022-JJA"
"5434",2022,"JJA",-17.88,-31.55,1,"2022-JJA",-0.81,"2022-JJA"
"5435",2022,"JJA",-17.88,-31.2,1.3,"2022-JJA",-0.81,"2022-JJA"
"5436",2022,"JJA",-17.88,-30.71,1.81,"2022-JJA",-0.81,"2022-JJA"
"5437",2022,"JJA",-17.87,-31.19,3.64,"2022-JJA",-0.81,"2022-JJA"
"5438",2022,"JJA",-17.87,-31.18,2.22,"2022-JJA",-0.81,"2022-JJA"
"5439",2022,"JJA",-17.87,-31.14,1.22,"2022-JJA",-0.81,"2022-JJA"
"5440",2022,"JJA",-17.87,-30.95,1,"2022-JJA",-0.81,"2022-JJA"
"5441",2022,"JJA",-17.87,-30.84,1.16,"2022-JJA",-0.81,"2022-JJA"
"5442",2022,"JJA",-17.86,-31.38,0.88,"2022-JJA",-0.81,"2022-JJA"
"5443",2022,"JJA",-17.86,-31.18,1.47,"2022-JJA",-0.81,"2022-JJA"
"5444",2022,"JJA",-17.86,-31.15,1.18,"2022-JJA",-0.81,"2022-JJA"
"5445",2022,"JJA",-17.86,-31.07,2.96,"2022-JJA",-0.81,"2022-JJA"
"5446",2022,"JJA",-17.86,-30.8,1.08,"2022-JJA",-0.81,"2022-JJA"
"5447",2022,"JJA",-17.86,-30.26,1.18,"2022-JJA",-0.81,"2022-JJA"
"5448",2022,"JJA",-17.85,-30.43,1.1,"2022-JJA",-0.81,"2022-JJA"
"5449",2022,"JJA",-17.84,-31.12,1.16,"2022-JJA",-0.81,"2022-JJA"
"5450",2022,"JJA",-17.84,-31.07,0.79,"2022-JJA",-0.81,"2022-JJA"
"5451",2022,"JJA",-17.84,-30.76,1.62,"2022-JJA",-0.81,"2022-JJA"
"5452",2022,"JJA",-17.84,-30.09,0.99,"2022-JJA",-0.81,"2022-JJA"
"5453",2022,"JJA",-17.83,-31.11,0.98,"2022-JJA",-0.81,"2022-JJA"
"5454",2022,"JJA",-17.83,-30.49,0.99,"2022-JJA",-0.81,"2022-JJA"
"5455",2022,"JJA",-17.83,-30.11,1.11,"2022-JJA",-0.81,"2022-JJA"
"5456",2022,"JJA",-17.82,-31.09,0.99,"2022-JJA",-0.81,"2022-JJA"
"5457",2022,"JJA",-17.8,-30.06,0.94,"2022-JJA",-0.81,"2022-JJA"
"5458",2022,"JJA",-17.79,-31.42,2.6,"2022-JJA",-0.81,"2022-JJA"
"5459",2022,"JJA",-17.79,-31.09,2.2,"2022-JJA",-0.81,"2022-JJA"
"5460",2022,"JJA",-17.79,-30.91,0.28,"2022-JJA",-0.81,"2022-JJA"
"5461",2022,"JJA",-17.79,-30.08,0.87,"2022-JJA",-0.81,"2022-JJA"
"5462",2022,"JJA",-17.79,-30.07,1.48,"2022-JJA",-0.81,"2022-JJA"
"5463",2022,"JJA",-17.79,-30.05,1.04,"2022-JJA",-0.81,"2022-JJA"
"5464",2022,"JJA",-17.78,-31.08,0.9,"2022-JJA",-0.81,"2022-JJA"
"5465",2022,"JJA",-17.78,-31.07,0.95,"2022-JJA",-0.81,"2022-JJA"
"5466",2022,"JJA",-17.78,-30.67,0.38,"2022-JJA",-0.81,"2022-JJA"
"5467",2022,"JJA",-17.78,-30.43,0.52,"2022-JJA",-0.81,"2022-JJA"
"5468",2022,"JJA",-17.77,-31.08,1.02,"2022-JJA",-0.81,"2022-JJA"
"5469",2022,"JJA",-17.77,-31.07,3.17,"2022-JJA",-0.81,"2022-JJA"
"5470",2022,"JJA",-17.77,-31.06,1.7,"2022-JJA",-0.81,"2022-JJA"
"5471",2022,"JJA",-17.77,-30.04,3.03,"2022-JJA",-0.81,"2022-JJA"
"5472",2022,"JJA",-17.77,-28.8,0.75,"2022-JJA",-0.81,"2022-JJA"
"5473",2022,"JJA",-17.76,-31.14,1.24,"2022-JJA",-0.81,"2022-JJA"
"5474",2022,"JJA",-17.76,-31.05,0.9,"2022-JJA",-0.81,"2022-JJA"
"5475",2022,"JJA",-17.76,-30.91,1.19,"2022-JJA",-0.81,"2022-JJA"
"5476",2022,"JJA",-17.76,-30.63,0.88,"2022-JJA",-0.81,"2022-JJA"
"5477",2022,"JJA",-17.75,-31.2,1.37,"2022-JJA",-0.81,"2022-JJA"
"5478",2022,"JJA",-17.75,-31.14,0.8,"2022-JJA",-0.81,"2022-JJA"
"5479",2022,"JJA",-17.75,-31.13,2.95,"2022-JJA",-0.81,"2022-JJA"
"5480",2022,"JJA",-17.75,-31.01,1.02,"2022-JJA",-0.81,"2022-JJA"
"5481",2022,"JJA",-17.75,-30.94,0.78,"2022-JJA",-0.81,"2022-JJA"
"5482",2022,"JJA",-17.75,-30.19,0.83,"2022-JJA",-0.81,"2022-JJA"
"5483",2022,"JJA",-17.74,-31.18,1.42,"2022-JJA",-0.81,"2022-JJA"
"5484",2022,"JJA",-17.73,-31.11,0.92,"2022-JJA",-0.81,"2022-JJA"
"5485",2022,"JJA",-17.73,-30.58,1.12,"2022-JJA",-0.81,"2022-JJA"
"5486",2022,"JJA",-17.73,-30.43,0.8,"2022-JJA",-0.81,"2022-JJA"
"5487",2022,"JJA",-17.72,-31.2,0.22,"2022-JJA",-0.81,"2022-JJA"
"5488",2022,"JJA",-17.72,-31.11,0.61,"2022-JJA",-0.81,"2022-JJA"
"5489",2022,"JJA",-17.72,-31.1,0.92,"2022-JJA",-0.81,"2022-JJA"
"5490",2022,"JJA",-17.72,-31.07,1.2,"2022-JJA",-0.81,"2022-JJA"
"5491",2022,"JJA",-17.72,-30.92,1.43,"2022-JJA",-0.81,"2022-JJA"
"5492",2022,"JJA",-17.72,-30.84,0.97,"2022-JJA",-0.81,"2022-JJA"
"5493",2022,"JJA",-17.72,-30.83,0.6,"2022-JJA",-0.81,"2022-JJA"
"5494",2022,"JJA",-17.71,-31.02,1.08,"2022-JJA",-0.81,"2022-JJA"
"5495",2022,"JJA",-17.71,-30.73,2.84,"2022-JJA",-0.81,"2022-JJA"
"5496",2022,"JJA",-17.71,-30.69,1.08,"2022-JJA",-0.81,"2022-JJA"
"5497",2022,"JJA",-17.71,-29.86,1.17,"2022-JJA",-0.81,"2022-JJA"
"5498",2022,"JJA",-17.7,-31.24,2.85,"2022-JJA",-0.81,"2022-JJA"
"5499",2022,"JJA",-17.7,-31.07,1.13,"2022-JJA",-0.81,"2022-JJA"
"5500",2022,"JJA",-17.7,-30.65,1.25,"2022-JJA",-0.81,"2022-JJA"
"5501",2022,"JJA",-17.7,-30.53,1.1,"2022-JJA",-0.81,"2022-JJA"
"5502",2022,"JJA",-17.7,-30.35,1.03,"2022-JJA",-0.81,"2022-JJA"
"5503",2022,"JJA",-17.7,-30.34,2.25,"2022-JJA",-0.81,"2022-JJA"
"5504",2022,"JJA",-17.7,-30.3,3,"2022-JJA",-0.81,"2022-JJA"
"5505",2022,"JJA",-17.69,-31.04,0.51,"2022-JJA",-0.81,"2022-JJA"
"5506",2022,"JJA",-17.69,-30.43,1.48,"2022-JJA",-0.81,"2022-JJA"
"5507",2022,"JJA",-17.69,-30.32,1.8,"2022-JJA",-0.81,"2022-JJA"
"5508",2022,"JJA",-17.69,-30.31,1.1,"2022-JJA",-0.81,"2022-JJA"
"5509",2022,"JJA",-17.69,-30.3,0.83,"2022-JJA",-0.81,"2022-JJA"
"5510",2022,"JJA",-17.69,-30.2,4.89,"2022-JJA",-0.81,"2022-JJA"
"5511",2022,"JJA",-17.69,-29.85,1.03,"2022-JJA",-0.81,"2022-JJA"
"5512",2022,"JJA",-17.68,-31.24,0.25,"2022-JJA",-0.81,"2022-JJA"
"5513",2022,"JJA",-17.68,-31.23,2.65,"2022-JJA",-0.81,"2022-JJA"
"5514",2022,"JJA",-17.68,-30.88,0.64,"2022-JJA",-0.81,"2022-JJA"
"5515",2022,"JJA",-17.68,-30.47,0.94,"2022-JJA",-0.81,"2022-JJA"
"5516",2022,"JJA",-17.68,-30.15,2.83,"2022-JJA",-0.81,"2022-JJA"
"5517",2022,"JJA",-17.68,-28.83,0.88,"2022-JJA",-0.81,"2022-JJA"
"5518",2022,"JJA",-17.67,-31,0.98,"2022-JJA",-0.81,"2022-JJA"
"5519",2022,"JJA",-17.67,-30.98,1.81,"2022-JJA",-0.81,"2022-JJA"
"5520",2022,"JJA",-17.67,-30.89,0.98,"2022-JJA",-0.81,"2022-JJA"
"5521",2022,"JJA",-17.67,-30.75,0.86,"2022-JJA",-0.81,"2022-JJA"
"5522",2022,"JJA",-17.67,-30.73,0.83,"2022-JJA",-0.81,"2022-JJA"
"5523",2022,"JJA",-17.67,-30.44,0.79,"2022-JJA",-0.81,"2022-JJA"
"5524",2022,"JJA",-17.67,-30.32,1.37,"2022-JJA",-0.81,"2022-JJA"
"5525",2022,"JJA",-17.67,-29.8,0.23,"2022-JJA",-0.81,"2022-JJA"
"5526",2022,"JJA",-17.66,-30.56,1.06,"2022-JJA",-0.81,"2022-JJA"
"5527",2022,"JJA",-17.66,-30.46,1.2,"2022-JJA",-0.81,"2022-JJA"
"5528",2022,"JJA",-17.65,-30.91,0.87,"2022-JJA",-0.81,"2022-JJA"
"5529",2022,"JJA",-17.65,-30.76,1.13,"2022-JJA",-0.81,"2022-JJA"
"5530",2022,"JJA",-17.65,-30.44,0.88,"2022-JJA",-0.81,"2022-JJA"
"5531",2022,"JJA",-17.64,-31.07,0.94,"2022-JJA",-0.81,"2022-JJA"
"5532",2022,"JJA",-17.64,-30.73,0.61,"2022-JJA",-0.81,"2022-JJA"
"5533",2022,"JJA",-17.64,-30.66,1.27,"2022-JJA",-0.81,"2022-JJA"
"5534",2022,"JJA",-17.64,-30.6,1,"2022-JJA",-0.81,"2022-JJA"
"5535",2022,"JJA",-17.64,-30.44,1.03,"2022-JJA",-0.81,"2022-JJA"
"5536",2022,"JJA",-17.64,-29.64,0.57,"2022-JJA",-0.81,"2022-JJA"
"5537",2022,"JJA",-17.64,-28.84,1.12,"2022-JJA",-0.81,"2022-JJA"
"5538",2022,"JJA",-17.63,-30.47,1.09,"2022-JJA",-0.81,"2022-JJA"
"5539",2022,"JJA",-17.62,-31.14,0.96,"2022-JJA",-0.81,"2022-JJA"
"5540",2022,"JJA",-17.62,-30.91,1.17,"2022-JJA",-0.81,"2022-JJA"
"5541",2022,"JJA",-17.62,-30.47,1.15,"2022-JJA",-0.81,"2022-JJA"
"5542",2022,"JJA",-17.62,-30.18,0.99,"2022-JJA",-0.81,"2022-JJA"
"5543",2022,"JJA",-17.62,-30.17,1,"2022-JJA",-0.81,"2022-JJA"
"5544",2022,"JJA",-17.62,-29.8,1,"2022-JJA",-0.81,"2022-JJA"
"5545",2022,"JJA",-17.61,-31.11,1.02,"2022-JJA",-0.81,"2022-JJA"
"5546",2022,"JJA",-17.61,-30.95,0.34,"2022-JJA",-0.81,"2022-JJA"
"5547",2022,"JJA",-17.61,-29.78,1.4,"2022-JJA",-0.81,"2022-JJA"
"5548",2022,"JJA",-17.6,-31.11,0.7,"2022-JJA",-0.81,"2022-JJA"
"5549",2022,"JJA",-17.58,-30.62,0.61,"2022-JJA",-0.81,"2022-JJA"
"5550",2022,"JJA",-17.57,-29.79,1.05,"2022-JJA",-0.81,"2022-JJA"
"5551",2022,"JJA",-17.57,-29.66,0.7,"2022-JJA",-0.81,"2022-JJA"
"5552",2022,"JJA",-17.57,-29.65,1.72,"2022-JJA",-0.81,"2022-JJA"
"5553",2022,"JJA",-17.56,-30.98,0.69,"2022-JJA",-0.81,"2022-JJA"
"5554",2022,"JJA",-17.56,-30.97,2.3,"2022-JJA",-0.81,"2022-JJA"
"5555",2022,"JJA",-17.56,-30.71,1.22,"2022-JJA",-0.81,"2022-JJA"
"5556",2022,"JJA",-17.56,-30.08,0.93,"2022-JJA",-0.81,"2022-JJA"
"5557",2022,"JJA",-17.56,-29.75,1.28,"2022-JJA",-0.81,"2022-JJA"
"5558",2022,"JJA",-17.56,-29.63,0.84,"2022-JJA",-0.81,"2022-JJA"
"5559",2022,"JJA",-17.56,-29.61,1.71,"2022-JJA",-0.81,"2022-JJA"
"5560",2022,"JJA",-17.55,-31.04,1.17,"2022-JJA",-0.81,"2022-JJA"
"5561",2022,"JJA",-17.54,-30.99,2.98,"2022-JJA",-0.81,"2022-JJA"
"5562",2022,"JJA",-17.54,-30.91,1.51,"2022-JJA",-0.81,"2022-JJA"
"5563",2022,"JJA",-17.54,-30.78,0.05,"2022-JJA",-0.81,"2022-JJA"
"5564",2022,"JJA",-17.54,-30.77,3.64,"2022-JJA",-0.81,"2022-JJA"
"5565",2022,"JJA",-17.54,-30.72,1.84,"2022-JJA",-0.81,"2022-JJA"
"5566",2022,"JJA",-17.53,-30.04,0.23,"2022-JJA",-0.81,"2022-JJA"
"5567",2022,"JJA",-17.53,-29.5,0.03,"2022-JJA",-0.81,"2022-JJA"
"5568",2022,"JJA",-17.52,-29.48,1.2,"2022-JJA",-0.81,"2022-JJA"
"5569",2022,"JJA",-17.51,-29.56,1.07,"2022-JJA",-0.81,"2022-JJA"
"5570",2022,"JJA",-17.51,-28.87,1.73,"2022-JJA",-0.81,"2022-JJA"
"5571",2022,"JJA",-17.5,-29.69,0.64,"2022-JJA",-0.81,"2022-JJA"
"5572",2022,"JJA",-17.49,-30.89,1.11,"2022-JJA",-0.81,"2022-JJA"
"5573",2022,"JJA",-17.49,-29.67,1.05,"2022-JJA",-0.81,"2022-JJA"
"5574",2022,"JJA",-17.49,-29.52,0.4,"2022-JJA",-0.81,"2022-JJA"
"5575",2022,"JJA",-17.48,-30.86,1.51,"2022-JJA",-0.81,"2022-JJA"
"5576",2022,"JJA",-17.48,-30.76,10.89,"2022-JJA",-0.81,"2022-JJA"
"5577",2022,"JJA",-17.47,-30.85,0.92,"2022-JJA",-0.81,"2022-JJA"
"5578",2022,"JJA",-17.46,-29.77,0.62,"2022-JJA",-0.81,"2022-JJA"
"5579",2022,"JJA",-17.46,-29.69,1.11,"2022-JJA",-0.81,"2022-JJA"
"5580",2022,"JJA",-17.45,-28.93,0.28,"2022-JJA",-0.81,"2022-JJA"
"5581",2022,"JJA",-17.44,-30.72,2.67,"2022-JJA",-0.81,"2022-JJA"
"5582",2022,"JJA",-17.44,-29.57,0.98,"2022-JJA",-0.81,"2022-JJA"
"5583",2022,"JJA",-17.44,-29.47,0.7,"2022-JJA",-0.81,"2022-JJA"
"5584",2022,"JJA",-17.44,-28.96,1.68,"2022-JJA",-0.81,"2022-JJA"
"5585",2022,"JJA",-17.43,-30.57,2.43,"2022-JJA",-0.81,"2022-JJA"
"5586",2022,"JJA",-17.43,-29.59,1.01,"2022-JJA",-0.81,"2022-JJA"
"5587",2022,"JJA",-17.43,-29.42,1.58,"2022-JJA",-0.81,"2022-JJA"
"5588",2022,"JJA",-17.42,-29.69,0.39,"2022-JJA",-0.81,"2022-JJA"
"5589",2022,"JJA",-17.42,-29.38,0.8,"2022-JJA",-0.81,"2022-JJA"
"5590",2022,"JJA",-17.41,-30.01,4.17,"2022-JJA",-0.81,"2022-JJA"
"5591",2022,"JJA",-17.41,-29.83,2.64,"2022-JJA",-0.81,"2022-JJA"
"5592",2022,"JJA",-17.41,-29.72,1.1,"2022-JJA",-0.81,"2022-JJA"
"5593",2022,"JJA",-17.41,-29.7,1.78,"2022-JJA",-0.81,"2022-JJA"
"5594",2022,"JJA",-17.41,-29.64,0.68,"2022-JJA",-0.81,"2022-JJA"
"5595",2022,"JJA",-17.41,-29.57,1.15,"2022-JJA",-0.81,"2022-JJA"
"5596",2022,"JJA",-17.41,-29.37,0.55,"2022-JJA",-0.81,"2022-JJA"
"5597",2022,"JJA",-17.41,-29.34,1.07,"2022-JJA",-0.81,"2022-JJA"
"5598",2022,"JJA",-17.4,-29.54,1.05,"2022-JJA",-0.81,"2022-JJA"
"5599",2022,"JJA",-17.4,-29.07,0.12,"2022-JJA",-0.81,"2022-JJA"
"5600",2022,"JJA",-17.39,-29.76,0.25,"2022-JJA",-0.81,"2022-JJA"
"5601",2022,"JJA",-17.39,-29.75,3.24,"2022-JJA",-0.81,"2022-JJA"
"5602",2022,"JJA",-17.39,-29.32,1.65,"2022-JJA",-0.81,"2022-JJA"
"5603",2022,"JJA",-17.39,-29.09,1,"2022-JJA",-0.81,"2022-JJA"
"5604",2022,"JJA",-17.39,-29.04,0.37,"2022-JJA",-0.81,"2022-JJA"
"5605",2022,"JJA",-17.38,-29.88,1.52,"2022-JJA",-0.81,"2022-JJA"
"5606",2022,"JJA",-17.38,-29.4,1.15,"2022-JJA",-0.81,"2022-JJA"
"5607",2022,"JJA",-17.38,-29.36,0.47,"2022-JJA",-0.81,"2022-JJA"
"5608",2022,"JJA",-17.38,-29.22,0.98,"2022-JJA",-0.81,"2022-JJA"
"5609",2022,"JJA",-17.38,-29.1,2.33,"2022-JJA",-0.81,"2022-JJA"
"5610",2022,"JJA",-17.38,-29.06,0.48,"2022-JJA",-0.81,"2022-JJA"
"5611",2022,"JJA",-17.37,-29.61,1.24,"2022-JJA",-0.81,"2022-JJA"
"5612",2022,"JJA",-17.37,-29.33,1,"2022-JJA",-0.81,"2022-JJA"
"5613",2022,"JJA",-17.37,-29.21,1.56,"2022-JJA",-0.81,"2022-JJA"
"5614",2022,"JJA",-17.37,-29.14,0.9,"2022-JJA",-0.81,"2022-JJA"
"5615",2022,"JJA",-17.36,-29.96,0.59,"2022-JJA",-0.81,"2022-JJA"
"5616",2022,"JJA",-17.36,-29.8,1.3,"2022-JJA",-0.81,"2022-JJA"
"5617",2022,"JJA",-17.35,-29.75,1.28,"2022-JJA",-0.81,"2022-JJA"
"5618",2022,"JJA",-17.35,-29.68,3.67,"2022-JJA",-0.81,"2022-JJA"
"5619",2022,"JJA",-17.35,-29.5,0.72,"2022-JJA",-0.81,"2022-JJA"
"5620",2022,"JJA",-17.35,-29.06,1.29,"2022-JJA",-0.81,"2022-JJA"
"5621",2022,"JJA",-17.34,-29.93,0.72,"2022-JJA",-0.81,"2022-JJA"
"5622",2022,"JJA",-17.34,-29.73,1.21,"2022-JJA",-0.81,"2022-JJA"
"5623",2022,"JJA",-17.34,-29.12,0.78,"2022-JJA",-0.81,"2022-JJA"
"5624",2022,"JJA",-17.34,-29.02,0.8,"2022-JJA",-0.81,"2022-JJA"
"5625",2022,"JJA",-17.34,-28.99,0.81,"2022-JJA",-0.81,"2022-JJA"
"5626",2022,"JJA",-17.33,-29.92,1.54,"2022-JJA",-0.81,"2022-JJA"
"5627",2022,"JJA",-17.33,-29.67,2.4,"2022-JJA",-0.81,"2022-JJA"
"5628",2022,"JJA",-17.33,-29.32,1.32,"2022-JJA",-0.81,"2022-JJA"
"5629",2022,"JJA",-17.33,-29.26,1.28,"2022-JJA",-0.81,"2022-JJA"
"5630",2022,"JJA",-17.33,-29.23,0.82,"2022-JJA",-0.81,"2022-JJA"
"5631",2022,"JJA",-17.33,-29.15,10.77,"2022-JJA",-0.81,"2022-JJA"
"5632",2022,"JJA",-17.33,-29.12,1.03,"2022-JJA",-0.81,"2022-JJA"
"5633",2022,"JJA",-17.33,-29.04,0.73,"2022-JJA",-0.81,"2022-JJA"
"5634",2022,"JJA",-17.33,-28.97,1.03,"2022-JJA",-0.81,"2022-JJA"
"5635",2022,"JJA",-17.32,-29.56,1.73,"2022-JJA",-0.81,"2022-JJA"
"5636",2022,"JJA",-17.31,-29.44,3.05,"2022-JJA",-0.81,"2022-JJA"
"5637",2022,"JJA",-17.31,-29.39,1.46,"2022-JJA",-0.81,"2022-JJA"
"5638",2022,"JJA",-17.31,-29.23,1.96,"2022-JJA",-0.81,"2022-JJA"
"5639",2022,"JJA",-17.3,-29.12,1.7,"2022-JJA",-0.81,"2022-JJA"
"5640",2022,"JJA",-17.29,-29.92,5.83,"2022-JJA",-0.81,"2022-JJA"
"5641",2022,"JJA",-17.29,-29.49,2.08,"2022-JJA",-0.81,"2022-JJA"
"5642",2022,"JJA",-17.29,-29.22,0.99,"2022-JJA",-0.81,"2022-JJA"
"5643",2022,"JJA",-17.29,-29.21,1.05,"2022-JJA",-0.81,"2022-JJA"
"5644",2022,"JJA",-17.29,-29.19,1.4,"2022-JJA",-0.81,"2022-JJA"
"5645",2022,"JJA",-17.28,-29.64,1,"2022-JJA",-0.81,"2022-JJA"
"5646",2022,"JJA",-17.28,-29.56,0.38,"2022-JJA",-0.81,"2022-JJA"
"5647",2022,"JJA",-17.28,-29.33,0.68,"2022-JJA",-0.81,"2022-JJA"
"5648",2022,"JJA",-17.28,-29.19,0.13,"2022-JJA",-0.81,"2022-JJA"
"5649",2022,"JJA",-17.28,-29.18,1.47,"2022-JJA",-0.81,"2022-JJA"
"5650",2022,"JJA",-17.28,-28.94,0.92,"2022-JJA",-0.81,"2022-JJA"
"5651",2022,"JJA",-17.27,-29.51,0.56,"2022-JJA",-0.81,"2022-JJA"
"5652",2022,"JJA",-17.27,-29.39,3.48,"2022-JJA",-0.81,"2022-JJA"
"5653",2022,"JJA",-17.27,-29.31,3.89,"2022-JJA",-0.81,"2022-JJA"
"5654",2022,"JJA",-17.27,-29.19,1.44,"2022-JJA",-0.81,"2022-JJA"
"5655",2022,"JJA",-17.27,-29.18,1.07,"2022-JJA",-0.81,"2022-JJA"
"5656",2022,"JJA",-17.27,-28.92,1.02,"2022-JJA",-0.81,"2022-JJA"
"5657",2022,"JJA",-17.25,-29.59,0.08,"2022-JJA",-0.81,"2022-JJA"
"5658",2022,"JJA",-17.24,-29.87,1.03,"2022-JJA",-0.81,"2022-JJA"
"5659",2022,"JJA",-17.24,-29.27,1.1,"2022-JJA",-0.81,"2022-JJA"
"5660",2022,"JJA",-17.24,-29.26,9.15,"2022-JJA",-0.81,"2022-JJA"
"5661",2022,"JJA",-17.24,-28.9,1.56,"2022-JJA",-0.81,"2022-JJA"
"5662",2022,"JJA",-17.23,-29.5,2.28,"2022-JJA",-0.81,"2022-JJA"
"5663",2022,"JJA",-17.22,-29.52,1.94,"2022-JJA",-0.81,"2022-JJA"
"5664",2022,"JJA",-17.22,-29.24,3.47,"2022-JJA",-0.81,"2022-JJA"
"5665",2022,"JJA",-17.22,-28.87,1,"2022-JJA",-0.81,"2022-JJA"
"5666",2022,"JJA",-17.21,-29.73,0.87,"2022-JJA",-0.81,"2022-JJA"
"5667",2022,"JJA",-17.21,-29.51,3.1,"2022-JJA",-0.81,"2022-JJA"
"5668",2022,"JJA",-17.21,-29.24,1.03,"2022-JJA",-0.81,"2022-JJA"
"5669",2022,"JJA",-17.2,-29.86,0.6,"2022-JJA",-0.81,"2022-JJA"
"5670",2022,"JJA",-17.2,-29.5,0.5,"2022-JJA",-0.81,"2022-JJA"
